"topic","gamma","docCNYear","TopicLabel","Title","Abstract...Key.Words"
5,0.961363636363636,2020,"Organizational Behavior and Workplace Leadership","The U-Shaped Relationship between Emotional Exhaustion and Voice Behavior：the Moderating Effect of Intrinsic Motivation","Abstract: In recent years，most of the researches about voice behavior are based on the social exchange theory，holding the point of view that workers use voice as a mean to reciprocate to their employers for the positive treatment. However，they largely neglect another possibility that workers may also use voice to regulate the personal resources and much less is known how workers use voice to deal with stress. To plug the holes in the theory，drawing on the conservation of recourses（COR）theory，this study elucidated a curvilinear relationship between emotional exhaustion and voice behavior（prohibitive voice and promotive voice）. Besides，based on the self-determination theory（SDT），we tested a model in which intrinsic motivation moderated the relationship between emotional exhaustion and voice behavior. Data was collected from 220 full-time employees and their supervisors in an electric power company in Chaozhou. 201 matched dyads were available，yielding an effective valid data percentage 93.5%. Among the variables，emotional exhaustion and demographic variables were collected from the employees，while promotive voice and prohibitive voice were gathered from their supervisors. Following prior studies，we controlled employees' gender，age，education， position type，position level，the year that they join the company and dyadic tenure with their leaders to rule out alternative explanations. Correlation Analysis，Confirmative Factor Analysis， Hierarchical Regression Modeling were used to test the hypotheses. We adopted SPSS 21 and AMOS 24software to do the analysis. Consistent with our hypotheses， regression results revealed that （1） Emotional exhaustion had a U-shaped relationship with promotive voice and prohibitive voice respectively, such that the relationship was negative for low to moderate levels of emotional exhaustion， and positive for moderate to high levels of emotional exhaustion. (2) Emotional exhaustion has a stronger effect on promotive voice than prohibitive voice.（3）Intrinsic motivation only moderates the relationship between emotional exhaustion and promotive voice. The current study provides several theoretical contributions. First，this study investigates the relationship between emotional exhaustion and voice behavior by taking the conservation of recourses perspective，which extends the antecedents of voice behavior beyond the social exchange approach and helps us better understand the psychological process underlying the use of voice. Further，we find that emotional exhaustion does not necessarily have a negative effect on voice behavior. Instead，emotional exhaustion has a U-shaped relationship with promotive voice and prohibitive voice respectively and it has a stronger effect on promotive voice. Meanwhile，grounded in the self-determination theory，we further explore the concrete effects of emotional exhaustion towards promotive voice and prohibitive voice respectively，and we find that intrinsic motivation has significant mediating effects on promotive voice, such that the lower intrinsic motivation is, the stronger effects the emotional exhaustion will have on promotive voice. This study has several limitations and might be improved in future studies. First，the present study only focuses on exploring the boundary conditions for the relationship between emotional exhaustion and two kinds of voice behavior. Future studies could further explore the mediating effect on emotional exhaustion towards voice behavior. Second，in this study，all samples were collected from a large electric power company，which means we should expand the data samples collected in other industries or other companies. Key words: emotional exhaustion, promotive voice, prohibitive voice, intrinsic motivation"
5,0.96027397260274,2022,"Organizational Behavior and Workplace Leadership","The Relationship Between Supervisor-Subordinate Spirituality Congruence and Subordinates’ Proactive Behavior in Workplace","Abstract: The study aimed to explore the relationship between supervisor-subordinate spirituality congruence and subordinates’ proactive behavior in the workplace. Using questionnaires to collect data, in-service employees and their direct supervisors were selected as the participants. The results showed that the congruence of workplace spirituality between supervisor and subordinate had a certain influence on the proactive behavior of the subordinate. Specifically, in the case of congruence, there was an inverted U-shaped relationship between the degree of consistency and the subordinate’s proactive behavior. In the case of incongruence, when the subordinate’s workplace spirituality was higher than the supervisor’s, the subordinate showed more proactive behavior at work. This study is conducive to a deeper understanding of the matching effect and the antecedents of proactive behavior. Key words: workplace spirituality, proactive behavior, supervisor-subordinate congruence"
5,0.957587548638132,2023,"Organizational Behavior and Workplace Leadership","How Centralization Influences Team Member Exchange: The Role of Task Interdependence and Team Performance Pressure","Abstract: Centralization refers to the degree to which decision making and authority are centralized at a formal team leader. Previous studies tested the effect of centralization on team performance; however, most of them focused on its cognitive processes and little attention has been paid to the interpersonal processes. Indeed, researchers have proposed that both cognitive and interpersonal processes have a great impact on team performance. Therefore, this study aims to examine the effect of centralization on team-member exchange (TMX), representing the quality of relationships among team members, which in turn influences team performance. We also propose and test the moderation roles of task interdependence and team performance pressure on the centralization—TMX linkage to get a better understanding of the boundary conditions of the effectiveness of centralization. We collected data from manufacturing companies located in Zhejiang Province. To reduce the concern of common method bias, we adopted a three-wave design with a one-month interval. At Time 1, we distributed survey questions to 523 employees from 110 work teams. Employees responded to the questions on centralization, task interdependence, team performance pressure and demographic variables. At Time 2, the 413 employees from 86 teams who completed the Time 1 survey were asked to respond to the questions on TMX. At Time 3, team leaders evaluated each team’s performance. The final sample consists of 328 employees from 72 teams. For the purpose of analysis, we aggregated the measures of centralization, task interdependence, team performance pressure and TMX to the group level. The results showed that both task interdependence and team performance pressure moderated the relationship between centralization and TMX. When task interdependence (team performance pressure) was low, centralization was negatively related to TMX, while this relationship became positive when task interdependence (team performance pressure) was high. Moreover, we conducted a moderated mediation analysis to test the integrative model. The results showed that both task interdependence and team performance pressure moderated the indirect relationship between centralization and team performance through TMX. The indirect effect of centralization on team performance via TMX was negative only when task interdependence (team performance pressure) was low. This study contributes to the literature in following ways. First, our study contributes to the centralization literature by examining its effect on TMX and exploring the boundary conditions involved. Unlike the relationship between leader and members theorized and tested in previous studies, our study reveals that centralization is likely to constrain the interaction among team members and destroy the quality of TMX, when task interdependence (team performance pressure) was low. Second, previous studies have suggested that centralization could either promote or inhibit team performance by exploring the cognitive processes (e.g., information process) underlying this linkage. In this sense, our study extends this line of research by demonstrating the importance role of TMX in translating the interactions of centralization and task interdependence and team performance pressure into team performance. Therefore, our study provides a new perspective to understand how and when centralization is related to team performance. Key words: centralization, team-member exchange, task interdependence, team performance pressure"
5,0.957428571428572,2018,"Organizational Behavior and Workplace Leadership","The Research on the Impact of Managerial Trustworthy Behavior on Employee Constructive Voice","Abstract: Employee voice behavior has attracted much attention with the context of knowledge innovation, which focuses on transform and challenge of work procedures and methods within the workplace, and plays a positive roles for organizational development and competition. Although recent studies on voice behavior have started to recognize the importance of leaders, few empirical efforts have been made to explore the impact of managerial trustworthy behavior on employee constructive voice and without elaborating the mechanism between managerial trustworthy behavior on employee constructive voice. This topic needs further exploration and investigation. In the present study, Based on the theory of person-organization fit, we exam the mediating role of the person-supervisor value congruence and employee perceived cohesion between managerial trustworthy behavior and employee constructive voice, and the moderation role of colleague negative pressure among managerial trustworthy behavior, person-supervisor value congruence and employee perceived cohesion. In order to reduce the common method bias, 299 employees date in China were collected through two separate surveys on separate occasions. The employee evaluated the scale of managerial trustworthy behavior, person-supervisor value congruence and employee perceived cohesion, and answer essential information. The supervisor evaluated the scale of employee constructive voice six month later. The result of confirmatory factor analysis showed that the five-factor model was better than other models, and all variables had high validity and reliability. After date analyses, the results indicated that: (1) Managerial trustworthy behavior significantly and positively affected the person-supervisor value congruence, employee perceived cohesion and employee constructive voice; (2) Person-supervisor value congruence and employee perceived cohesion partially mediated the relationship of managerial trustworthy behavior and employee constructive voice; (3)Colleague negative pressure negatively moderated the relationship of managerial trustworthy behavior-employee perceived cohesion, that is, the lower level of colleague negative pressure, the higher positive relationship of managerial trustworthy behavior and employee perceived cohesion; (4) Colleague negative pressure negatively didn’t moderate the relationship of managerial trustworthy behavior and person-supervisor value congruence. Further, we drawn an interaction picture to confirm the moderation effect of colleague negative pressure on the relationship between managerial trustworthy behavior and employee perceived cohesion. The mediation effect of employee perceived cohesion was moderated by colleague negative pressure as well. In conclusion, in order to better comprehension employee constructive voice, this study established a mediated moderation model to inspect the complicated relationship of managerial trustworthy behavior and employee constructive voice, and revealed the underlying mental mechanism of them. In the meantime, we also examined the boundary condition of the managerial trustworthy behavior and employee constructive voice. The contributions were mainly embodied in two aspects: (a) Theoretically, this research answered the question of how and when the managerial trustworthy behavior affected employee constructive voice, and had great significance to enrich the theoretical research of employee constructive voice;(b) In practice, supervisors could strengthen and develop the value congruence between themselves and their subordinates, pay close attention to the role of employee perceived cohesion, and reduce negative influence of colleague negative pressure to promote employee constructive voice.Finally, we pointed out the limitation in this research and encouraged scholars to overcome these questions in future research. Key words: managerial trustworthy behavior, person-supervisor value congruence, perceived cohesion, colleague negative pressure, employee constructive voice"
5,0.955208333333333,2018,"Organizational Behavior and Workplace Leadership","The Effect of Workplace Negative Gossip on Scientific and Technical Personnel Creativity","Abstract: With the increasingly fierce competition in the workplace, workplace ""cold"" violence is becoming more and more prominent. It caused serious negative impact on the organizations as well as the members, but its influence to employees and organization is little understood. Although researchers have investigated the factors influencing creativity, little research has linked workplace ""cold"" violence to scientific and technical personnel creativity. Based on the theory of workplace ""cold"" violence, this study draw into interpersonal trust as mediator and emotional intelligence as moderator, setting up a moderated mediation model to investigate the relationship between workplace negative gossip and creativity and to examine the mediating role of interpersonal trust as well as the moderating role of emotional intelligence playing in the linkages between workplace negative gossip and interpersonal trust under the situation of Chinese organizations. The research involves 327 valid samples, which from scientific and technical personnels of high and new technology industries of Shandong Peninsula. 385 scientific and technical personnel were investigated on workplace negative gossip, emotional intelligence, creativity and interpersonal trust .The effective response rate was 84.9%, the common method bias was not significant in the research. We used AMOS 21.0 to examine construct reliability and average variance extracted of all measurements, the SPSS 21.0 was used to carry out regression analysis. The hierarchical regression and the bootstrapping method show that：(1)Workplace negative gossip has a direct negative effect on the creativity. (2) Workplace negative gossip can indirectly affect creativity through interpersonal trust, which is a mediator, that is to say, interpersonal trust partially mediated the relationship between workplace negative gossip and creativity. (3) Emotional intelligence moderated the relationship between workplace negative gossip and interpersonal trust, the negative effect was stronger when emotional intelligence was lower. (4) The mediating role of interpersonal trust in the relationship between workplace negative gossip and creativity was moderated by emotional intelligence. In other words, the mediating effect of interpersonal trust is stronger only when the level of emotional intelligence is low rather than high. Above all, based on Chinese cultural background, the influence mechanism of workplace negative gossip on creativity was built, which may has important significance in theory and practice for the future research. This study reveal the relationship between workplace negative gossip and the creativity of scientific and technical personnel and the mediating effect of interpersonal trust as well as the moderating effect of emotional intelligence. Thus, this study fills in the gap of the research on the relationship between workplace negative gossip and creativity, contributes to the understanding of the black box between workplace negative gossip and creativity. In order to improve the employees’ creativity, the organization should pay attention to the workplace negative gossip and take preventive actions to reduce the probability of workplace negative gossip. A good communication platform is necessary for the organization, which can increase trust and cooperation. Then, the employees’ creativity can be stimulated. In addition, the organization should focus on employees’ individual factors, such as emotional intelligence. Key words: workplace negative gossip, creativity, interpersonal trust, emotional intelligence"
5,0.954957507082153,2018,"Organizational Behavior and Workplace Leadership"," When challenge stressors increase employee innovative behaviors? The role of leader member exchange and abusive supervision","Abstract:  Innovation is often sparked by pressures. Researchers have made a great effort to investigate the relationship between workplace stressors and employee innovative behaviors. Yet, extant literature has not drawn consistent conclusions. Cavanaugh, Boswell, Roehling and Boudreau (2000) introduced the challenge-hindrance stressor framework. In this framework, challenge stressors are good demands that provide opportunities to learn and achieve, while hindrance stressors are bad demands that unnecessarily thwart personal achievements. Empirical evidence has consistently found that hindrance stressors are negatively related to employee innovative behaviors. However, the findings about the relationship between challenge stressors and innovative behaviors are mixed. Our study enlarges the previous findings and incorporates job resources from the leader, into the relationship between challenge stressors and innovative behaviors. Job demand-resources model indicates that when job resources can help employees meet the job demands, employees will embrace more positive work-related outcomes. High job resources can decrease employees’ resource depletion when they face job demands, increase the motivational functions of job demands, and thus enable employees to successfully accomplish job demands. As a type of job resources, leader-member exchange can alleviate resources depletion. When leader-member exchange is high, employees are able to allocate more resources to cope with challenging demands. Due to the increase of successful coping, challenge stressors can lead to more positive woke-related outcomes, especially employee innovative behaviors. Thus when LMX is high, the relationship between challenge stressors and employee innovative behaviors is more positive than when LMX is low. Moreover, the style of leadership behaviors may influence the suitability of the resources provided by leaders to employees. Our study further argues that abusive supervision, as a type of negative style of leadership behaviors, is more likely to influence the moderating effects of LMX. When abusive supervision is high, leaders convey “mixed information” to employees with high LMX. Thus LMX cannot be used as resources to cope with job demands, or challenge stressors. In contrast, when abusive supervision is low, leaders convey “consistent information” to employees with high LMX. We collected two samples to test our hypotheses. For the first sample, the survey was administered in an energy drinks corporation located in China’s Beijing municipal. We collected the data at two time spots with a temporal interval of 2 weeks and the final sample was composed of 195 matched leader-employee dyads. For the second sample, the survey was administered in four companies. We collected the data at one time spot and the final sample was composed of 251 matched leader-employee dyads. The results consistently revealed that the interaction of LMX and abusive supervision significantly moderated the challenge stressors – employee innovative behaviors link. Especially, only when LMX is high and abusive supervision is low, the relationship between challenge stressors and innovative behaviors is significantly positive. Theoretically, our study contributes to the relationship between challenge stressors and employee innovative behaviors using job demands-resources model. Further, our study also contributes to the leadership literature that the positive role of LMX can be influenced by the leadership behaviors, especially in our study, abusive supervision. Last, our study enlarges the innovation studies that the interplay of work stressors and work resources is essential for employee innovation. Practically, our study contributes to employee innovation improvements. Finally, the limitations and future research directions were discussed. Key words: challenge stressors, employee innovative behaviors, LMX, abusive supervision, three-way interaction"
5,0.949484536082474,2019,"Organizational Behavior and Workplace Leadership","The Impact of Differential Leadership on Employee Voice Behavior: A Multiple Mediation Model of Organizational Commitment and Perceived Insider Status","Abstract: Differential leadership is a kind of leadership theory based on Chinese culture background. It is widely attracting attention because it is closer to the Chinese organizational situation and have cultural adaptability. This research got 511 valid questionnaires and explored the impact of differential leadership on employee voice behavior. The results showed that the differential leadership has a positive impact on voice behavior. Organizational commitment and perceived insider status play the partial mediated role between differential leadership and voice behavior. When considering organizational commitment and perceived insider status at the same time, they play the completely mediated role between differential leadership and voice behavior, furthermore, the mediating effect of organizational commitment and perceived insider status was not significant differences. Key words: differential leadership, employee voice behavior, organizational commitment, perceived insider status"
5,0.949147727272727,2020,"Organizational Behavior and Workplace Leadership","Linking emotional appraisal ability congruence of leader-followers with employee voice: The roles of perceived insider status and gender similarity","Abstract: In recent years, employee voice has become a popular topic in organizational behavior research. However, existing research has failed to identify that voice is a risky behavior on the basis of employees and leaders’ evaluation of each other. Among the few studies that have examined the antecedents of voice behavior from employees or leaders, little attention has been paid to the interaction or mutual evaluation process between leaders and employees, leading to an incomplete understanding of the antecedents of voice. Hence, the present study attempts to broaden our understanding of improving voice behavior.
Specifically, based on theory of person-environment fit and conservation of resource, we suggest that emotional appraisal ability congruence between leaders and subordinates is an effective way to improve employees’ voice. Subordinates can make voice according to the observed changes in leaders’ emotions, and leaders can also set voice expectations according to the changes in subordinates’ emotions. Importantly, we highlight the role of perceived insider status as an important path. Interaction between leaders and employees can help employees develop a sense of mutual responsibility and thus strengthen the perception of insider status. Meanwhile, employees more likely make voice to maintain insider status. Furthermore, we suggest that certain significant differences determine whether subordinates can perceive insider status in cognition and behavior between men and women. Therefore, this study constructs a moderated mediation model and analyzes the influential path and boundary of emotional appraisal ability congruence on employees’ voice from the gender similarity between leaders and subordinates.
To test our conceptual model, we collected sample in three phases at a monthly interval from multiple department employees and their direct leaders from four large manufacturing enterprises in Shandong, Shanghai, and Hong Kong of China. Through the paired questionnaire survey of 43 leaders and 182 subordinates, the data were tested by polynomial regression analysis, response surface analysis, and bootstrapping method. The results reveal that (1) four matching situations exist between leaders and subordinates’ emotional appraisal ability. Compared with “low leader and low subordinate” emotional appraisal ability congruence, employees’ perceived insider status is stronger in “high leader and high subordinate” emotional appraisal ability congruence; (2) compared with “high leader and low subordinate” emotional appraisal ability in-congruence, employees’ perceived insider status is stronger in “low leader and high subordinate” emotional appraisal ability in-congruence; (3) perceived insider status plays a mediating role among emotional appraisal ability congruence, promotive voice, and prohibitive voice; (4) when the gender between leaders and subordinates is different, the mediating effect of perceived insider status is stronger than when the gender is the same.
This study makes three main contributions to literature. First, responding to researchers’ recommendations in recent years, the study investigated the antecedents of voice behavior from the perspective of leader and subordinate congruence. Second, the research explained the effects of emotional appraisal ability congruence on voice, thereby enhancing our understanding of why employees respond to leaders with voice. Third, the study drew on theory of person-environment fit to highlight the boundary condition of gender similarity in the relationship between emotional appraisal ability and perceived insider status, clarifying when emotional appraisal ability congruence more likely or less likely leads to perceived insider status and thus enhancing voice behavior.
Key words: gender similarity between leader and follower, emotional appraisal ability, voice, perceived insider status, response surface analysis"
5,0.949056603773585,2022,"Organizational Behavior and Workplace Leadership","“Attraction of the like”: How does coworker proactive behavior stimulate employees’ motivation and job performance?","Abstract: In the current age, employees are expected to work proactively in workplaces where the organizational structure is flatter and knowledge updating becomes faster than ever. There is a growing consensus on the importance of proactive behaviors from both scholars and practitioners. Proactive behavior, defined as “an anticipatory action that employees take to impact themselves and/or their environments” is thought to be self-initiated, future-oriented and change-oriented. Evidence showed that employees’ proactive behavior is beneficial for both individual performance and organizational competitiveness. Existing research regarding the impacts of proactive behavior mainly focuses on effectiveness of employees’ own proactive behaviors, such as promoting their job satisfaction or organizational commitment. However, no one is an isolated island. In a team or an organizational environment, employees’ attitudes and behaviors will inevitably be affected by their coworkers. Accordingly, this study focused on coworker proactive behavior and discussed its effectiveness in stimulating employees’ job performance. Drawing upon social learning theory, we hypothesized employee autonomous motivation will mediate the relationship between coworker proactive behavior and employee job performance. We further assumed that whether an employee possesses highly proactive personality determines the odds that employees might be motivated by their proactive coworkers.
These hypotheses were tested with a field sample of supervisor-employee dyads and an experimental study. For the field study, we conducted a three-wave research design and achieved 209 valid samples from employees and their supervisors in two high-tech enterprises based in Beijing and Hebei provinces. At Time 1, employees assessed their proactive personality and their coworkers’ proactive behavior, and provided their demographic information. At Time 2 (one month after Time 1), employees were asked to report their autonomous motivation. At Time 3 (two months after Time 1), supervisors provided performance evaluation of employees who engaged in the survey. For the experimental study, we recruited 86 full-time workers from a high-tech company located in Hebei province via its internal communication channel. These respondents were separated into two groups randomly, namely coworkers with high proactive behaviors (N = 74) and coworkers with low proactive behaviors (N = 76). First, respondents were asked to finish a measure of their proactive personality and report their demographics. Then, they were given a scenario, one of which depicted a situation where coworkers were proactive (or not proactive). Finally, after reading the scenario, respondents finished a manipulation check of coworker proactive behavior and reported the degree of their autonomous motivation. We applied confirmatory factor analysis, regression analysis and mixed model via SPSS 23 and Mplus 7.4 to analyze the data.
Empirical results supported our hypotheses and indicated the following: (1) Coworker proactive behavior had a significant positive effect on employee autonomous motivation; (2) Employee autonomous motivation played a mediating role in the relationship between coworker proactive behavior and employee job performance; (3) Employee proactive personality played a moderating role in the relationship between coworker proactive behavior and employee autonomous motivation, such that coworker proactive behavior was positively related employee autonomous motivation when employees’ proactive personality was high, while such relationship became negative when employees’ proactive personality was low.
This study makes several theoretical and managerial implications. First, by investigating the effectiveness of coworker proactive behavior, this study offers a new insight in proactive behavior research by incorporating the influence of coworker into consideration. Second, by examining the mediating role of employee autonomous motivation, this study enhances our understanding of how coworker proactive behavior translates into employee job performance. Third, by exploring the contingent role of employee proactive personality, this study shows the boundary condition under which employees are more likely to be motivated by their proactive coworkers.
Key words: coworker proactive behavior, autonomous motivation, job performance, proactive personality, social learning theory"
5,0.945287958115183,2022,"Organizational Behavior and Workplace Leadership","Gain or Loss? Examining the double-edged sword effect of challenge demand on work-family enrichment","Abstract: The balance of work and family has received widespread attention from managers and researchers in recent years. Previous research claims that job demand, as a kind of pressure felt by employees, reduces employees’ work motivation, increases employee fatigue and anxiety, and hinders work-family enrichment. However, different job demands (e.g., challenge demand and hindrance demand) have different effects on employees. Challenge demand, which gives individuals the opportunity to acquire new knowledge and promote personal growth, influences work-family enrichment in a complex way. However, few researches pay sufficient attention to the mechanism of the double-edged effect in the relationship between challenge demand and work-family enrichment. In addition, although scholarly research on job demand and work-family enrichment has increasingly focused on within-person fluctuations in recent years, how to examine the “dynamic” effects of challenge demand on work-family enrichment has received little attention. Therefore, based on conservation of resource theory and uncertainty management theory and from static and dynamic perspectives, we comprehensively examined the effects of challenge demand on work-family enrichment by clarifying the different attributes of challenge demand (daily level model, average level model, daily shift model, and variability model).
We tested our hypothesis by conducting a diary study of 105 participations over 10 working days. Data were collected via a job demand scale, work absorption scale, relaxation scale, and work-family enrichment scale. First, we recorded control variables (gender, marital status, and spouse’s work status) during the weekends. Second, researchers collected daily data (challenge demand, hindrance demand, work absorption, relaxation, and work-family enrichment) from 4:00 p.m. to 10:00 p.m. each workday. Ultimately, 645 valid data points at the within-person level were available for 81 participants. Using SPSS 24.0, Mplus 7.0, and R software, we conducted a multilevel path analysis to examine the theoretical model.
Confirmatory factor analysis was conducted to examine the validity of the key variables (challenge demand, work absorption, relaxation, and work-family enrichment), and the results confirmed that the present study had good discriminant validity. The results of multilevel path analysis showed that the following. (1) In the static model, challenge demand had double-edged sword effects on work-family enrichment at the within-person level (daily level model); in the average level model (between-person level), the average level of challenge demand positively predicted chronic work absorption and negatively predicted chronic relaxation, and the mediating effect of chronic relaxation was stronger than that of chronic work absorption. (2) In the dynamic model, directionality of daily shifts in challenge demand negatively affected daily work absorption and daily relaxation in the daily shift model (within-person level). Only the mediating role of daily relaxation was significant; in the variability model (between-person level), the variability level of challenge demand had a negative impact on chronic work absorption and chronic relaxation, and only the mediating role of chronic relaxation was significant.
The study makes critical contributions both theoretically and practically. (1) The static model indicated that, through the gained and deleted paths, the double-edged sword effect of the relationship between daily challenge demand, average level of change demand, and work-family enrichment was significant. (2) Through the dynamic model, this study explored the negative effect of challenge demand fluctuations on work-family enrichment in two forms, namely, daily shift directionality and the variability of challenge demand. Practically, this study suggests that managers should fully recognize the double-edged sword effect of challenge demand.
Key words: challenge demand, work-family enrichment, daily shift directionality, variability, diary study"
5,0.944101123595506,2022,"Organizational Behavior and Workplace Leadership","“Star Employee” or “Problem Employee”? The Inverted U-Shaped Relationship between Constructive Deviance and Supervisory Performance Ratings","Abstract: The research on constructive deviance has attracted much attention these years. Constructive deviance refers to the voluntary behavior that violates significant norms with the aim of improving the well-being of an organization, its members or both. The findings from the extant literature point that role breath self-efficacy, felt responsibility for constructive change, inclusive leadership, humble leadership, etc., can lead to employees’ constructive deviance. Unlike the research on its antecedents, outcomes of constructive deviance were rarely discussed, which was not helpful for unveiling its nature. Constructive deviance has the potential to produce a lot of positive outcomes, such as enhanced efficiency and constructive organizational change. However, constructive deviance may also lead to negative consequences; rules sometimes exist for valid reasons that employees do not understand, and breaking those rules may cause broader problems despite good intentions. Despite these insightful arguments, there was little empirical research investigating the outcomes of constructive deviance. In order to bridge the gap, based on the integration of social exchange theory and similarity attraction theory, the present study explored the inverted U-shaped relationship between employees’ constructive deviance and supervisory performance ratings. We collected data using the paired questionnaires by two-wave survey and got data from 62 supervisors and 290 subordinates to test the hypotheses. The results of statistical analysis show that: (1) Employees’ constructive deviance has a direct, inverted U-shaped impact on supervisory performance ratings. It means that a moderate level of constructive deviance may serve as a facilitating factor but become an inhibiting factor if it exceeds a certain level. (2) Leader perceived leader-member exchange quality fully mediates the U-shaped relationship between employees’ constructive deviance and supervisory performance ratings. Specifically, employees’ constructive deviance firstly has a direct, inverted U-shaped impact on leader perceived leader-member exchange quality, and then positively influences supervisory performance ratings accordingly. (3) Leader’s felt responsibility for constructive change plays a moderating role in the inverted U-shaped relationship between employees’ constructive deviance and leader perceived leader-member exchange quality, such that turning-point in their relationship occurs in the higher level of employees’ constructive deviance for leaders with high level of felt responsibility for constructive change. The current study provides several theoretical contributions. First, the current study investigates the inverted U-shaped relationship between employees’ constructive deviance and supervisory performance ratings based on too-much-of-a-good-thing effect, which not only enriches the research on the outcomes of constructive deviance, but also extends the application fields of too-much-of-a-good-thing effect. Second, based on social exchange theory, the current study puts leader perceived leader-member exchange quality into research model to explore the mechanism between employees’ constructive deviance and supervisory performance ratings, which fills the theoretical gap between them. Third, based on similarity attraction theory, the current study tests the moderation effect of leader’s felt responsibility for constructive change on the relationship between employees’ constructive deviance and leader perceived leader-member exchange quality, which not only bridges the gap in the boundary condition between them, but also extends the application fields of similarity attraction theory. Overall, this study unveils that constructive deviance is a “double-edged sword”, as well as provides useful references for enterprise innovation management practice. Key words: Constructive deviance, supervisory performance ratings, too-much-of-a-good-thing effect"
5,0.943989769820972,2023,"Organizational Behavior and Workplace Leadership","How does organizational political environment influence leader justice rule adherence?","Abstract: A high level of justice perception not only promotes employees’ task performance, organizational citizenship behavior, and creativity, but also reduces their potential organizational retaliation and deviance behavior. To enhance employees’ justice perceptions, first and foremost is ensuring that leaders adhere to justice rules. However, a frustrating reality is that leaders often fail to do so, even when they recognize the importance of justice rule adherence. Thus, in recent years scholars have increasingly focused on explaining the above phenomenon. Scholars adopting an “actor-centric” perspective have found that leaders’ low levels of justice-related traits and justice motives are among the key factors that lead them to violate justice rules. However, a growing number of studies reveal that leaders with both high levels of justice-related traits and justice motives will sometimes violate justice rules. Therefore, scholars have called for moving beyond the “actor-centric” perspective to a “situation- centric” perspective by investigating the role of contextual factors in affecting leaders’ justice behavior. Sherf et al. (2019) were among the first to do so by investigating how leaders’ work overload influences their justice rule adherence. However, there is little research on how political environment may influence leaders’ justice behavior. An organization is not only a workplace for assigning and completing tasks, but also a political site infused with political behavior. Understanding how and when an organization’s political environment may impact leaders’ justice rule adherence has important theoretical implications.
To fill the above gaps, in this paper we investigate how political environments affect leaders’ justice rule adherence. Based on the strength model of self-control, we argue that, at the within-person level, leaders’ perceptions of organizational politics (POP) will be positively related to their ego depletion, and their tenure will weaken this positive relationship between POP and ego depletion. Nevertheless, the relationship between leaders’ ego depletion and justice rule adherence (and thus the relationship between leaders’ POP and justice rule adherence via the mediation of ego depletion) depends on their leader identity.
To test our theory, we conducted a survey in a large commercial bank in an eastern province of China, using a time-lagged interval-based experience sampling method. Our final sample included 570 observations from 73 branch managers. We analyzed data using MSEM and found that, at the within-person level, leader POP was positively related to ego depletion, and the relationship was moderated by leader position tenure so that it was significant only under low position tenure. Additionally, leader identity moderated the relationship between ego depletion and justice rule adherence so that the relationship was positive under high leader identity and negative under low leader identity. Furthermore, POP had a positive indirect effect on justice rule adherence via ego depletion when tenure was low and leader identity was high, and the indirect effect was negative when both tenure and leader identity were low.
We make important theoretical contributions to the “situation-centric” perspective research on justice rule adherence, POP, and the strength model of self-control. First, instead of highlighting the task assignment environment before, we explore the consequence of leaders' embedded political environment on their justice rule adherence. At the same time, different from the previous discussion of the conscious cognitive mechanism, the unconscious self-control mechanism of ego depletion is taken as the mechanism to explain the influence of situational factors on justice rule adherence. Second, this paper is the first, to the best of our knowledge, to verify within-person changes of POP and link it to proactive justice research. Finally, we extend the boundary conditions for understanding how ego depletion affects leader behavior. In addition, this research offers crucial practical implications for how to shape the organizational political environment and direct it to increase leaders' justice behavior.
Key words: justice rule adherence, perceptions of organizational politics, ego depletion, position tenure, leader identity"
5,0.940151515151515,2017,"Organizational Behavior and Workplace Leadership","22: Effect of Psychological Capital on Voice Behavior: The Mediating Role of Openness to Change and the Moderating Role of Perceived Organizational Support","Abstract: In the context of the drastic changes in the organizational competition, how to motivate employees to participate and exhibit voice behavior in organizational change is the key to successful change. In consideration of driving forces of voice behavior, most of the existing researches discuss the function of individual psychology and perceived organizational support separately, rather than their complementary or alternative role. In addition, under the background of change, the differences of mechanism of voice behavior are still unknown. In view of this, drawing on the theories of conservation of resource theory and perceived organizational support, the study develop a moderated mediation model to investigate the roles of openness to change and perceived organizational support that play in the relationship between psychological capital and voice behavior. We conduct a two-phrase survey on employees of companies located in Guangdong province and collect 292 useful data: psychological capital, perceived organizational support and openness to change in the first survey, and voice behavior in the second survey. Regression analysis and bootstrap methods are used to test the proposed model. The result of data analysis shows that: (1) psychological capital significantly and positively affects openness to change (Î² = .17, p Key words: psychological capital, perceived organizational support, openness to change, voice behavior"
